in_rootz,in_rooty,in_thigh_joint,in_leg_joint,in_foot_joint,in_thigh_left_joint,in_leg_left_joint,in_foot_left_joint,in_rootx_vel,in_rootz_vel,in_rooty_angvel,in_thigh_joint_angvel,in_leg_joint_angvel,in_foot_joint_angvel,in_thigh_left_joint_angvel,in_leg_left_joint_angvel,in_foot_left_joint_angvel,thigh_joint,leg_joint,foot_joint,thigh_left_joint,leg_left_joint,foot_left_joint,out_rootz,out_rooty,out_thigh_joint,out_leg_joint,out_foot_joint,out_thigh_left_joint,out_leg_left_joint,out_foot_left_joint,out_rootx_vel,out_rootz_vel,out_rooty_angvel,out_thigh_joint_angvel,out_leg_joint_angvel,out_foot_joint_angvel,out_thigh_left_joint_angvel,out_leg_left_joint_angvel,out_foot_left_joint_angvel
1.2270356729419454,-0.06397703695456933,-0.07592011799889105,0.039539718168749766,0.7636612986613206,0.001572786239904464,-0.14428508126666062,-0.08984452760187533,0.03680840169966383,-0.5282343700286276,-1.9132965005882796,-3.226905292246641,3.956774737507181,10.0,-5.081838159805198,4.188039351886864,6.635349409354779,0.5908693075180054,-0.5538522601127625,0.40000781416893005,0.8950894474983215,0.4333459734916687,-0.20176897943019867,1.2237488286086715,-0.0463861858224623,-0.05177459979991146,0.04378125458697888,0.9033006764854692,0.004681674254510768,-0.12003726980667229,-0.050514826372001255,0.3943084396854985,-0.3201725635090511,5.557381856328775,8.306638343735598,-2.873258216446934,10.0,4.657961905982906,2.4760451649424997,3.342978904963409
1.2237488286086715,-0.0463861858224623,-0.05177459979991146,0.04378125458697888,0.9033006764854692,0.004681674254510768,-0.12003726980667229,-0.050514826372001255,0.3943084396854985,-0.3201725635090511,5.557381856328775,8.306638343735598,-2.873258216446934,10.0,4.657961905982906,2.4760451649424997,3.342978904963409,-0.12595796585083008,0.8476617932319641,0.9328941106796265,0.5909721255302429,0.9767420291900635,-0.403878390789032,1.2214796764838731,-0.002341196569493012,0.008482223342186547,0.026950910889234767,0.9560502638794317,0.028371970893118083,-0.07658786163855161,-0.03955860053599228,0.619902664666176,-0.25906304871316826,4.960739229150248,6.241489393503216,-1.437670245117409,3.198875236419208,0.7200519566261872,8.369072950613159,-0.4606687120270263
1.2214796764838731,-0.002341196569493012,0.008482223342186547,0.026950910889234767,0.9560502638794317,0.028371970893118083,-0.07658786163855161,-0.03955860053599228,0.619902664666176,-0.25906304871316826,4.960739229150248,6.241489393503216,-1.437670245117409,3.198875236419208,0.7200519566261872,8.369072950613159,-0.4606687120270263,-0.9540189504623413,-0.17682939767837524,0.07300128042697906,0.0015807215822860599,-0.6331598162651062,0.7417134046554565,1.218591740489738,0.01991709401366595,0.03649478074993704,0.01804642300999048,0.9628411434730878,0.023802620261599614,-0.030339332861971005,0.00395050629257827,0.094340436962598,-0.45280353381693333,0.6213348678405028,0.8331108418787085,-0.8408411599938408,-0.9706373288547347,-1.820330157966041,3.1941495749504982,10.0
1.218591740489738,0.01991709401366595,0.03649478074993704,0.01804642300999048,0.9628411434730878,0.023802620261599614,-0.030339332861971005,0.00395050629257827,0.094340436962598,-0.45280353381693333,0.6213348678405028,0.8331108418787085,-0.8408411599938408,-0.9706373288547347,-1.820330157966041,3.1941495749504982,10.0,0.030043158680200577,0.6356505155563354,-0.47222310304641724,0.48058193922042847,0.15179012715816498,-0.8952250480651855,1.2155102879549478,0.02414204108895585,0.039378706105884724,0.01348709644341667,0.9244088286364881,0.0050202155008807,0.004506352784917166,0.041721798717259874,0.10302125465722013,-0.318211979473632,0.48625479342661176,-0.0048361215869205665,-0.3502002228746298,-8.590104744738715,-2.6705341987884914,5.183841297947533,-1.7959388768023836
1.2155102879549478,0.02414204108895585,0.039378706105884724,0.01348709644341667,0.9244088286364881,0.0050202155008807,0.004506352784917166,0.041721798717259874,0.10302125465722013,-0.318211979473632,0.48625479342661176,-0.0048361215869205665,-0.3502002228746298,-8.590104744738715,-2.6705341987884914,5.183841297947533,-1.7959388768023836,0.36401844024658203,-0.809718668460846,0.9604828953742981,0.5116536617279053,-0.39994674921035767,0.10638874769210815,1.212559663345682,0.0218150446133405,0.03898748624438765,-0.001729230955125824,0.871913997959955,-0.013156790937906481,0.027026265009137854,0.04083792073196769,-0.31799194473642955,-0.4158892692483827,-1.0478440450555189,-0.0827680640205735,-3.4625152472493923,-4.8563411861813215,-1.8525106762507326,0.45055370549338924,1.6028894402806997
1.212559663345682,0.0218150446133405,0.03898748624438765,-0.001729230955125824,0.871913997959955,-0.013156790937906481,0.027026265009137854,0.04083792073196769,-0.31799194473642955,-0.4158892692483827,-1.0478440450555189,-0.0827680640205735,-3.4625152472493923,-4.8563411861813215,-1.8525106762507326,0.45055370549338924,1.6028894402806997,-0.5454739332199097,0.8923277258872986,-0.28454139828681946,-0.07292356342077255,-0.7324608564376831,-0.18175561726093292,1.2091639706930382,-0.0017441455614576901,0.00315967922179209,0.007717301434733124,0.8122666313847783,-0.04207139892222117,0.02134196616914788,0.050123852261500325,-0.5295808393692364,-0.41816516541940485,-4.42976490786211,-7.1921683594789725,3.724425502730204,-8.944999305237669,-4.585773756423351,-2.2116997793047366,0.7242644149906622
1.2091639706930382,-0.0017441455614576901,0.00315967922179209,0.007717301434733124,0.8122666313847783,-0.04207139892222117,0.02134196616914788,0.050123852261500325,-0.5295808393692364,-0.41816516541940485,-4.42976490786211,-7.1921683594789725,3.724425502730204,-8.944999305237669,-4.585773756423351,-2.2116997793047366,0.7242644149906622,-0.27564379572868347,0.8646230697631836,0.8800902962684631,-0.5587271451950073,0.05155297741293907,0.333524227142334,1.2061032449016056,-0.05255831403458079,-0.06578219513064518,0.028602989268582603,0.771468985657248,-0.09692377394301813,0.008677949071791001,0.07307808685375532,-0.9440948840105678,-0.36606060251280914,-8.391428884510738,-10.0,1.6654815507151917,-0.36893915681579026,-9.284608859073412,-1.0636930246129788,4.946440510204484
1.2061032449016056,-0.05255831403458079,-0.06578219513064518,0.028602989268582603,0.771468985657248,-0.09692377394301813,0.008677949071791001,0.07307808685375532,-0.9440948840105678,-0.36606060251280914,-8.391428884510738,-10.0,1.6654815507151917,-0.36893915681579026,-9.284608859073412,-1.0636930246129788,4.946440510204484,0.38811734318733215,-0.7209612727165222,0.9104743599891663,-0.6724012494087219,-0.30240681767463684,-0.6876897215843201,1.2036659711710855,-0.12015373289310496,-0.13285497883033598,0.012211829031180977,0.8049659466331613,-0.16905989058735266,0.002889563881966689,0.07932374499217164,-1.2944957243350879,-0.24321485829819509,-8.53962756936709,-6.9004073434727715,-4.578028995033307,4.697129850648432,-8.789575625639484,-0.4477990171865624,-3.412093316914893
1.2036659711710855,-0.12015373289310496,-0.13285497883033598,0.012211829031180977,0.8049659466331613,-0.16905989058735266,0.002889563881966689,0.07932374499217164,-1.2944957243350879,-0.24321485829819509,-8.53962756936709,-6.9004073434727715,-4.578028995033307,4.697129850648432,-8.789575625639484,-0.4477990171865624,-3.412093316914893,0.9495288133621216,0.3201812505722046,0.7706053256988525,0.59157794713974,0.002985815517604351,-0.9338867664337158,1.2030429203192654,-0.15447911155655827,-0.14238975662511213,-0.035272753415976986,0.8308388852583695,-0.1955902827261091,-0.007095046839388678,0.035262472564838596,-0.7652994173797856,0.09356256118313737,-0.0737946047984579,4.49973261306811,-7.393409193513291,2.030673746442198,2.0964962020260414,-2.31849216981032,-4.613935282208191
1.2030429203192654,-0.15447911155655827,-0.14238975662511213,-0.035272753415976986,0.8308388852583695,-0.1955902827261091,-0.007095046839388678,0.035262472564838596,-0.7652994173797856,0.09356256118313737,-0.0737946047984579,4.49973261306811,-7.393409193513291,2.030673746442198,2.0964962020260414,-2.31849216981032,-4.613935282208191,-0.5237492918968201,0.4930168092250824,-0.3794921338558197,-0.9458942413330078,-0.06526409834623337,-0.48827823996543884,1.202920713881894,-0.1923522140544709,-0.16936357572178598,-0.055927827724110916,0.8206249206730166,-0.2382196741451218,0.0037813726750218456,-0.0003927838259552216,-1.078819032487011,-0.14144751841692485,-9.169827979008447,-10.0,1.9724860052395656,-4.536968627305338,-10.0,3.98340529501112,-4.08039231642346
1.202920713881894,-0.1923522140544709,-0.16936357572178598,-0.055927827724110916,0.8206249206730166,-0.2382196741451218,0.0037813726750218456,-0.0003927838259552216,-1.078819032487011,-0.14144751841692485,-9.169827979008447,-10.0,1.9724860052395656,-4.536968627305338,-10.0,3.98340529501112,-4.08039231642346,-0.23222249746322632,0.5706840753555298,0.9599663615226746,-0.2985357940196991,-0.857093870639801,0.05501806363463402,1.2006989663079701,-0.27590414668306196,-0.2735557192435134,-0.028970928238102923,0.7956425836752187,-0.3379798698121106,0.021460352900544773,-0.014629475753392237,-1.2716606484460882,-0.42918370812453166,-10.0,-10.0,4.783270748454149,-1.9672877389794983,-10.0,0.4314901884398118,0.30099447365884424
1.2006989663079701,-0.27590414668306196,-0.2735557192435134,-0.028970928238102923,0.7956425836752187,-0.3379798698121106,0.021460352900544773,-0.014629475753392237,-1.2716606484460882,-0.42918370812453166,-10.0,-10.0,4.783270748454149,-1.9672877389794983,-10.0,0.4314901884398118,0.30099447365884424,-0.38797953724861145,0.6032122373580933,-0.30684173107147217,0.9654094576835632,0.8949489593505859,-0.08261680603027344,1.1972172012928606,-0.3592251799729512,-0.3898673435378836,0.02092480708960842,0.7598762567127705,-0.42991999468617886,0.022860068118745837,-0.008557805572782842,-0.9952071430549809,-0.40438860309614505,-8.819614084123788,-10.0,5.246510995180146,-5.890998443562643,-9.54021718176773,-0.04691298215514991,0.944181137176505
1.1972172012928606,-0.3592251799729512,-0.3898673435378836,0.02092480708960842,0.7598762567127705,-0.42991999468617886,0.022860068118745837,-0.008557805572782842,-0.9952071430549809,-0.40438860309614505,-8.819614084123788,-10.0,5.246510995180146,-5.890998443562643,-9.54021718176773,-0.04691298215514991,0.944181137176505,-0.0453978031873703,-0.42524102330207825,-0.7680330276489258,0.4244272708892822,-0.4963114857673645,-0.09834706038236618,1.1947818759433035,-0.41778876337785925,-0.4661609822084515,0.04696840084960219,0.6726874190960055,-0.4795629142054626,3.477945310401999e-05,0.007038210761441056,-1.1213755649491612,-0.19392088306960675,-5.88013207841383,-7.057795018157703,1.5499509865456447,-10.0,-2.9760579149125923,-5.591733149883863,2.8508555874941273
1.1947818759433035,-0.41778876337785925,-0.4661609822084515,0.04696840084960219,0.6726874190960055,-0.4795629142054626,3.477945310401999e-05,0.007038210761441056,-1.1213755649491612,-0.19392088306960675,-5.88013207841383,-7.057795018157703,1.5499509865456447,-10.0,-2.9760579149125923,-5.591733149883863,2.8508555874941273,0.2731333076953888,-0.7501858472824097,-0.24397987127304077,0.3551720380783081,0.5139633417129517,0.014714004471898079,1.1941767313242242,-0.45048577163942916,-0.49346412678798063,0.03341163946309637,0.5412338273832833,-0.4868889145527869,-0.04332024650810061,0.027451379050319722,-1.0513300978939133,0.047589582341699216,-2.313365497687026,0.19153138369158285,-4.863742643328537,-10.0,1.1102833184697873,-5.231394879925433,2.278244942893586
1.1941767313242242,-0.45048577163942916,-0.49346412678798063,0.03341163946309637,0.5412338273832833,-0.4868889145527869,-0.04332024650810061,0.027451379050319722,-1.0513300978939133,0.047589582341699216,-2.313365497687026,0.19153138369158285,-4.863742643328537,-10.0,1.1102833184697873,-5.231394879925433,2.278244942893586,-0.6653239130973816,-0.16454817354679108,0.2798234224319458,-0.812779426574707,0.8225858211517334,0.6242793202400208,1.1909666430766384,-0.501543144721813,-0.53571171204713,0.005944876434729118,0.4193333956967461,-0.5348808670192908,-0.047470107607240214,0.06601635631737515,-1.1868869229047783,-0.8706998443467491,-10.0,-10.0,-2.2619958051856193,-10.0,-10.0,4.136505295893004,7.340886684346634
1.1909666430766384,-0.501543144721813,-0.53571171204713,0.005944876434729118,0.4193333956967461,-0.5348808670192908,-0.047470107607240214,0.06601635631737515,-1.1868869229047783,-0.8706998443467491,-10.0,-10.0,-2.2619958051856193,-10.0,-10.0,4.136505295893004,7.340886684346634,-0.9148049354553223,0.1783837229013443,-0.16776031255722046,0.4492645859718323,-0.9839617609977722,-0.7845653891563416,1.1832877376764297,-0.5911688307432463,-0.6308011078820519,-0.0022295379879853265,0.2961475217068131,-0.633242709434782,-0.03818669948185402,0.09028640159829984,-1.4536475542649792,-1.0659214151462106,-10.0,-10.0,0.8614786643391337,-10.0,-10.0,-1.7561702106664265,-1.2416202106001086
1.1832877376764297,-0.5911688307432463,-0.6308011078820519,-0.0022295379879853265,0.2961475217068131,-0.633242709434782,-0.03818669948185402,0.09028640159829984,-1.4536475542649792,-1.0659214151462106,-10.0,-10.0,0.8614786643391337,-10.0,-10.0,-1.7561702106664265,-1.2416202106001086,0.18091526627540588,0.2564753592014313,-0.4727027714252472,-0.21711845695972443,0.008535672910511494,0.1608811616897583,1.1740379319425536,-0.6881512105198054,-0.7395137939669946,0.006726698173222,0.130844002215032,-0.7274194897066635,-0.05214351600473454,0.08617334460916888,-1.418739683763014,-1.2353405982765944,-10.0,-10.0,0.8157634768708822,-10.0,-10.0,-1.8276641599892527,0.21785547088260138
1.1740379319425536,-0.6881512105198054,-0.7395137939669946,0.006726698173222,0.130844002215032,-0.7274194897066635,-0.05214351600473454,0.08617334460916888,-1.418739683763014,-1.2353405982765944,-10.0,-10.0,0.8157634768708822,-10.0,-10.0,-1.8276641599892527,0.21785547088260138,-0.4607508182525635,-0.8958374857902527,0.012179440818727016,-0.1443089097738266,0.7280702590942383,0.4667038023471832,1.161820646983259,-0.794073879071862,-0.8483538995912843,0.00023176169773611068,-0.04728770615511486,-0.8385723062166928,-0.04944920555301385,0.10443384092364295,-1.4076650089414118,-1.8290324766360537,-10.0,-10.0,-2.3484794592148894,-10.0,-10.0,2.4674726341622337,4.342537350961278
1.161820646983259,-0.794073879071862,-0.8483538995912843,0.00023176169773611068,-0.04728770615511486,-0.8385723062166928,-0.04944920555301385,0.10443384092364295,-1.4076650089414118,-1.8290324766360537,-10.0,-10.0,-2.3484794592148894,-10.0,-10.0,2.4674726341622337,4.342537350961278,0.8892790079116821,0.07528745383024216,-0.10817471891641617,-0.2850819528102875,-0.4920233190059662,0.13854537904262543,1.1480044070120283,-0.895660232017337,-0.9376838339564362,-0.0316413095990091,-0.13406911168024108,-0.9429163347359026,-0.04740901786922518,0.15111640701245818,-1.4182973949076112,-1.6127855780180271,-10.0,-8.36885354727475,-5.659542147975907,-4.801290398305502,-10.0,-1.9009104195170907,7.339893805037878
1.1480044070120283,-0.895660232017337,-0.9376838339564362,-0.0316413095990091,-0.13406911168024108,-0.9429163347359026,-0.04740901786922518,0.15111640701245818,-1.4182973949076112,-1.6127855780180271,-10.0,-8.36885354727475,-5.659542147975907,-4.801290398305502,-10.0,-1.9009104195170907,7.339893805037878,0.6894533038139343,-0.43639904260635376,-0.3870307207107544,0.21593934297561646,-0.5324610471725464,-0.771324872970581,1.1375136317226906,-0.9674873334155312,-0.9728106323650676,-0.09871323318902768,-0.14165230338532975,-0.9938450926293081,-0.080972929038492,0.17390333772050523,-1.670894366093914,-1.0126483719281993,-6.88830660290994,-0.4404371064542838,-10.0,2.1589007944552385,-2.6828593541610006,-6.486120963396488,-1.6080386889829543
1.1375136317226906,-0.9674873334155312,-0.9728106323650676,-0.09871323318902768,-0.14165230338532975,-0.9938450926293081,-0.080972929038492,0.17390333772050523,-1.670894366093914,-1.0126483719281993,-6.88830660290994,-0.4404371064542838,-10.0,2.1589007944552385,-2.6828593541610006,-6.486120963396488,-1.6080386889829543,-0.6652865409851074,-0.29449138045310974,0.29807397723197937,-0.39180561900138855,-0.02933693863451481,-0.1731681525707245,1.1261710069119237,-1.0394285493099449,-0.9970266963084631,-0.1841051413848352,-0.10919509124592777,-1.0384908726538038,-0.12349938446484277,0.14894241214234782,-1.6330967200503885,-1.8262464616402063,-10.0,-5.5845580958260665,-10.0,5.6284440864069,-8.434646209241272,-4.182291946489913,-4.615817871868071
1.252191669616597,-0.0005134498609700201,-0.0012301940410294233,-0.0010661109896845378,-0.004985330025743738,0.002162767178689102,0.0017947936175588255,-0.00494821168691275,0.003763723552138492,0.004765495128510495,-0.0005661841886728637,0.0044518466915959105,-0.0011485419554513854,-0.0016128873936307898,-6.512218758193168e-06,0.0022062061549479074,-0.0013715739228527778,0.48296162486076355,0.39646977186203003,0.38428735733032227,-0.6696309447288513,-0.9484924674034119,0.6227055191993713,1.2511824949754748,-0.007822036035118307,-0.009344631251327706,-3.7355875463528153e-06,0.016953326786869026,0.0023971629992124086,-0.01819178008892914,0.03906860997498571,-0.26138989004589813,-0.25988609639155874,-1.8242603119136471,-2.0330693245364886,0.2805657926966548,5.473205769411683,0.05060479384469928,-4.958071722655372,10.0
1.2511824949754748,-0.007822036035118307,-0.009344631251327706,-3.7355875463528153e-06,0.016953326786869026,0.0023971629992124086,-0.01819178008892914,0.03906860997498571,-0.26138989004589813,-0.25988609639155874,-1.8242603119136471,-2.0330693245364886,0.2805657926966548,5.473205769411683,0.05060479384469928,-4.958071722655372,10.0,-0.4986479878425598,-0.7273297905921936,0.05737568810582161,-0.11594681441783905,-0.5285835266113281,-0.8372512459754944,1.249300762492548,-0.031017712523536033,-0.02829651922414417,-0.0115484740640127,0.06685040523832375,-0.003939755211386514,-0.061196016984654406,0.08230756928687336,-0.6962582336645933,-0.21673414405079144,-3.9717010600284883,-2.700752779889924,-3.1672084365905313,6.9681921741016675,-1.609677392574442,-5.854950231935769,-0.044084647908160246
1.249300762492548,-0.031017712523536033,-0.02829651922414417,-0.0115484740640127,0.06685040523832375,-0.003939755211386514,-0.061196016984654406,0.08230756928687336,-0.6962582336645933,-0.21673414405079144,-3.9717010600284883,-2.700752779889924,-3.1672084365905313,6.9681921741016675,-1.609677392574442,-5.854950231935769,-0.044084647908160246,0.8012661933898926,0.3402004837989807,-0.020695462822914124,0.9570183753967285,0.6194837093353271,0.4686289429664612,1.2469398883337846,-0.035950112550974446,-0.015196105120564104,-0.04450669735115756,0.12288785641642067,0.014930349349802353,-0.11008530479842162,0.1032797743936535,-0.21749475497084686,-0.3742476828141036,0.5336119935296602,2.9484507431095723,-4.187852626734328,6.939500945050621,2.754020392186575,-4.408296046532515,4.947536251653449
1.2469398883337846,-0.035950112550974446,-0.015196105120564104,-0.04450669735115756,0.12288785641642067,0.014930349349802353,-0.11008530479842162,0.1032797743936535,-0.21749475497084686,-0.3742476828141036,0.5336119935296602,2.9484507431095723,-4.187852626734328,6.939500945050621,2.754020392186575,-4.408296046532515,4.947536251653449,-0.34864360094070435,-0.4103226065635681,-0.5206920504570007,0.8872718811035156,-0.24859926104545593,0.9545981287956238,1.2431541154816677,-0.04140615420716705,-0.002628696278618543,-0.07753320615305662,0.15471434502912593,0.030104081751332307,-0.1548303157904835,0.19373861412799648,-0.496217108843733,-0.5743986100469123,-1.7804159530825623,0.36588608290752755,-4.1516373396022255,1.0529051981975932,1.1944487096820835,-6.754644569315874,10.0
1.2431541154816677,-0.04140615420716705,-0.002628696278618543,-0.07753320615305662,0.15471434502912593,0.030104081751332307,-0.1548303157904835,0.19373861412799648,-0.496217108843733,-0.5743986100469123,-1.7804159530825623,0.36588608290752755,-4.1516373396022255,1.0529051981975932,1.1944487096820835,-6.754644569315874,10.0,-0.4719727039337158,-0.17830467224121094,-0.451897531747818,-0.9526422619819641,0.7189743518829346,0.5494166016578674,1.2381528326891216,-0.09236067034010165,-0.0540824526464513,-0.08937564272880763,0.13748453101796754,-0.024838140660886708,-0.16456242834978632,0.35243856183135763,-0.764907263085864,-0.7117779743062311,-10.0,-10.0,1.168613273148238,-5.386865765185447,-10.0,4.41282635854143,10.0
